,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
952,18844241,The Chef Point,1,New Delhi,"A 17, Shop 1, Rajan Babu Road, Adarsh Nagar, Opp. Aggrawal Book depo, Azadpur, New Delhi",Azadpur,"Azadpur, New Delhi",0,0,"Chinese, Coffee, Continental",300,Rs.,0,0,0,0,1,3.2,CDD614,Average,7
953,18878687,Yaar Anmulle Food Corner,1,New Delhi,"G 77, Vardhman Fortune Mall, GT Karnal Road, Opposite Hans Cinema, Azadpur, New Delhi",Azadpur,"Azadpur, New Delhi",0,0,Chinese,150,Rs.,0,0,0,0,1,3.2,CDD614,Average,9
954,18291238,TLC Kitchen,1,New Delhi,"Okhla Phase 2, New Delhi",Okhla Phase 2,"Okhla Phase 2, New Delhi",77.27540027,28.53794192,Healthy Food,600,Rs.,0,0,0,0,2,3.2,CDD614,Average,11
955,18784489,Ministry Of Burger,1,New Delhi,"A-5, 1st Floor, Near Icici Bank, Opp Metro Pillar No 97, Adarsh Nagar, Azadpur",Azadpur,"Azadpur, New Delhi",0,0,Cafe,500,Rs.,0,0,0,0,2,0,CBCBC8,Not rated,2
956,18939419,Shri Pakwan Caterers,1,New Delhi,"703 Main Road, Baba Colony, Burari, Azadpur, New Delhi",Azadpur,"Azadpur, New Delhi",0,0,"North Indian, Mithai",100,Rs.,0,0,0,0,1,0,CBCBC8,Not rated,2
957,18713240,Shree Mangla Sweets,1,New Delhi,"Khusra-324/325, Sant Swroop Tyagi Marg, Burari Chowk, Burari, Azadpur, New Delhi",Azadpur,"Azadpur, New Delhi",0,0,"South Indian, Chinese, North Indian, Desserts",200,Rs.,0,0,0,0,1,0,CBCBC8,Not rated,1
958,18676617,Gopal Ji Paneer Bhandar & Sweets,1,New Delhi,"Hardev Nagar, Jharoda Majra, Azadpur, New Delhi, Delhi NCR",Azadpur,"Azadpur, New Delhi",0,0,Mithai,200,Rs.,0,0,0,0,1,2.9,FFBA00,Average,6
959,301507,Ever Bake,1,New Delhi,"BN-2, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16243435,28.7064056,"Bakery, Chinese, Fast Food",350,Rs.,0,0,0,0,1,4.2,5BA829,Very Good,912
960,18222576,SFC,1,New Delhi,"Shop No-20, Anshul Plaza Market Shalimar Bagh, New Delhi Opposite Gufa Mandir ",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16134135,28.70557691,Fast Food,250,Rs.,0,1,0,0,1,4.1,5BA829,Very Good,228
961,301015,Slic Chic,1,New Delhi,"""2, BS Market, Shalimar Bagh, New Delhi",,,,,,,,,,,,,,,,
962,"""",Shalimar Bagh,,77.15729892,28.70587833,"Chinese, Fast Food, Momos",450,Rs.,0,1,0,0,1,4,5BA829,Very Good,367,,,,
963,2051,Chitrakut,1,New Delhi,"AD Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1682261,28.7070339,"North Indian, Chinese",600,Rs.,0,1,0,0,2,3.7,9ACD32,Good,437
964,18673553,Moongphali,1,New Delhi,"A-10, BQ Market , Shalimar Bagh , Delhi 110088, North Delhi, New Delhi, Delhi NCR",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15549178,28.70718841,"Burger, Desserts, Fast Food, Sandwich",600,Rs.,0,1,0,0,2,4.3,5BA829,Very Good,155
965,311358,Domino's Pizza,1,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1629,28.7064,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,4,5BA829,Very Good,326
966,1291,All Heavens,1,New Delhi,"B-97, Ring Road, Block B, Wazirpur Industrial Area, Wazirpur",Wazirpur,"Wazirpur, New Delhi",77.16978528,28.70376778,"North Indian, Mughlai, Chinese",1200,Rs.,0,1,0,0,3,3.7,9ACD32,Good,315
967,18869578,Kinara,1,New Delhi,"1st Floor, Above Bikanerwala Everbake Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"North Indian, Chinese",800,Rs.,0,0,0,0,2,4.5,3F7E00,Excellent,70
968,6562,Mitthu Tikki Wala,1,New Delhi,"SE 42, Near BW Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15586629,28.70596273,"Fast Food, North Indian",300,Rs.,0,1,0,0,1,3.9,9ACD32,Good,155
969,1806,Berco's,1,New Delhi,"GA-06, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11357724,28.72415464,"Chinese, Thai, Momos",1100,Rs.,0,1,0,0,3,4.1,5BA829,Very Good,1193
970,18247003,Burger King,1,New Delhi,"Unit 21-24, Ground Floor, D Mall, Twin District Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11391754,28.71644696,"Burger, Fast Food",500,Rs.,0,1,1,0,2,3.8,9ACD32,Good,890
971,9253,BTW,1,New Delhi,"1, Garg Trade Center, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11427998,28.73454943,"South Indian, Street Food, Mithai",400,Rs.,0,1,0,0,1,3.9,9ACD32,Good,790
972,309629,Kebab Xpress,1,New Delhi,"118, 1st Floor, Unity Metro Mall, Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11741481,28.71389172,"North Indian, Biryani, Mughlai, Kebab, Rolls, Desserts, Beverages",650,Rs.,0,1,0,0,2,4,5BA829,Very Good,903
973,218,Domino's Pizza,1,New Delhi,"10/11, Garg Mall, Community Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11317,28.73595,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.9,9ACD32,Good,831
974,9338,Haldiram's,1,New Delhi,"Ground Floor, D-Mall, Sector 10, Near Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11417537,28.71608823,"North Indian, Mithai, South Indian, Fast Food, Street Food, Chinese, Desserts",350,Rs.,0,0,0,0,1,3.9,9ACD32,Good,812
975,18391127,The Beer Cafe,1,New Delhi,"Unity Mall, Next to Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11742017,28.7138826,"North Indian, Italian",1550,Rs.,0,1,0,0,3,4,5BA829,Very Good,741
976,18539459,New Punjabi Dhaba,1,New Delhi,"B 5/396, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1144798,28.7322654,North Indian,300,Rs.,0,1,0,0,1,3,CDD614,Average,694
977,838,PIND BALLUCHI,1,New Delhi,"Shop 9-11, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11379651,28.72396558,"North Indian, Mughlai, Kebab",1000,Rs.,0,1,0,0,3,3.7,9ACD32,Good,753
978,18370349,Pistawala Sweets & Snacks,1,New Delhi,"Shop 1, MSP Mall, DSIDC, Narela, New Delhi",Narela,"Narela, New Delhi",77.09813576,28.83399145,"Street Food, Mithai",200,Rs.,0,0,0,0,1,3.3,CDD614,Average,13
979,18697855,Crunchy Burger Restro Cafe,1,New Delhi,"Lampur Road, Near Hero Honda, Narela, New Delhi, Delhi NCR",Narela,"Narela, New Delhi",0,0,"Burger, Chinese, Sandwich, Wraps",600,Rs.,0,0,0,0,2,3.2,CDD614,Average,17
980,18736272,China Kitchen,1,New Delhi,"Shivam Plaza, 1st Floor, Pocket 5, Sector A-10, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,Chinese,400,Rs.,0,0,0,0,1,2.9,FFBA00,Average,14
981,18865594,Sardar A Pure Meat Shop,1,New Delhi,"318, Kh, 319, Alipur Rd, Near ICICI Bank, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,"Raw Meats, Fast Food, North Indian",300,Rs.,0,0,0,0,1,3.2,CDD614,Average,6
982,18291238,TLC Kitchen,1,New Delhi,"Okhla Phase 2, New Delhi",Okhla Phase 2,"Okhla Phase 2, New Delhi",77.27540027,28.53794192,Healthy Food,600,Rs.,0,0,0,0,2,3.2,CDD614,Average,11
983,18756125,JD Food Corner,1,New Delhi,"Club Road, TDI City, Kundli, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,North Indian,500,Rs.,0,0,0,0,2,0,CBCBC8,Not rated,2
984,18798156,Cake Point,1,New Delhi,"Shop 1, Opposite Rajdhani Public School, Kureni, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,Bakery,300,Rs.,0,0,0,0,1,3,CDD614,Average,5
985,18918982,Gulab Wala,1,New Delhi,"Shop-60, 61, Main Ali Pur Road, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,"Mithai, North Indian, Chinese",500,Rs.,0,0,0,0,2,0,CBCBC8,Not rated,2
986,18719534,Milk Point,1,New Delhi,"2104, Bawana Road, Narela Mandi, Narela, New Delhi",Narela,"Narela, New Delhi",0,0,"Mithai, Fast Food",200,Rs.,0,0,0,0,1,0,CBCBC8,Not rated,2
987,18261712,Domino's Pizza,1,New Delhi,"Plot 27, Ratan Park, Near Metro Pillar 431, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05544702,28.68249188,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.4,CDD614,Average,631
988,304896,Del 41,1,New Delhi,"Near Indian Overseas Bank, Opposite Hanuman Mandir, Najafgarh Road, Main Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06731182,28.68126946,"North Indian, Chinese",500,Rs.,0,0,0,0,2,3.4,CDD614,Average,147
989,5290,Banke Bihari,1,New Delhi,"124/2, Najafgarh Road, Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06736077,28.68246454,"North Indian, South Indian, Chinese",400,Rs.,0,0,0,0,1,3.1,CDD614,Average,133
990,18614381,Malik Chole Bhature,1,New Delhi,"C 461, Main Nangloi Chowk, Nangloi Jat, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06724275,28.68239659,Street Food,100,Rs.,0,0,0,0,1,3.5,9ACD32,Good,84
991,18261715,Wah Ji Wah,1,New Delhi,"Opposite Metro Pillar 375, Nangloi Chowk, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06826199,28.68226629,"North Indian, Chinese",400,Rs.,0,0,0,0,1,3.3,CDD614,Average,81
992,305700,Sanjhi Rasoi,1,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06520393,28.67893779,North Indian,200,Rs.,0,0,0,0,1,3.2,CDD614,Average,17
993,18757135,Sardar Ji Chawla Chicken,1,New Delhi,"Nangloi Najafgarh Main Road, near water tank, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05659639,28.66987214,North Indian,500,Rs.,0,0,0,0,2,3.4,CDD614,Average,36
994,18840305,Mr. Bite,1,New Delhi,"G-91, Nihal Vihar, 25 Foot Road, Main Market, Near Old Police Station, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.069679,28.668795,"Chinese, South Indian",200,Rs.,0,0,0,0,1,3.2,CDD614,Average,5
995,304888,Dosa & Pizza Corner,1,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06906799,28.68322546,"South Indian, Pizza, Chinese, Fast Food",150,Rs.,0,0,0,0,1,3.1,CDD614,Average,44
996,1806,Berco's,1,New Delhi,"GA-06, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11357724,28.72415464,"Chinese, Thai, Momos",1100,Rs.,0,1,0,0,3,4.1,5BA829,Very Good,1193
997,18247003,Burger King,1,New Delhi,"Unit 21-24, Ground Floor, D Mall, Twin District Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11391754,28.71644696,"Burger, Fast Food",500,Rs.,0,1,1,0,2,3.8,9ACD32,Good,890
998,9253,BTW,1,New Delhi,"1, Garg Trade Center, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11427998,28.73454943,"South Indian, Street Food, Mithai",400,Rs.,0,1,0,0,1,3.9,9ACD32,Good,790
999,309629,Kebab Xpress,1,New Delhi,"118, 1st Floor, Unity Metro Mall, Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11741481,28.71389172,"North Indian, Biryani, Mughlai, Kebab, Rolls, Desserts, Beverages",650,Rs.,0,1,0,0,2,4,5BA829,Very Good,903
1000,218,Domino's Pizza,1,New Delhi,"10/11, Garg Mall, Community Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11317,28.73595,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.9,9ACD32,Good,831
1001,9338,Haldiram's,1,New Delhi,"Ground Floor, D-Mall, Sector 10, Near Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11417537,28.71608823,"North Indian, Mithai, South Indian, Fast Food, Street Food, Chinese, Desserts",350,Rs.,0,0,0,0,1,3.9,9ACD32,Good,812
1002,18391127,The Beer Cafe,1,New Delhi,"Unity Mall, Next to Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11742017,28.7138826,"North Indian, Italian",1550,Rs.,0,1,0,0,3,4,5BA829,Very Good,741
1003,18539459,New Punjabi Dhaba,1,New Delhi,"B 5/396, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1144798,28.7322654,North Indian,300,Rs.,0,1,0,0,1,3,CDD614,Average,694
1004,838,PIND BALLUCHI,1,New Delhi,"Shop 9-11, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11379651,28.72396558,"North Indian, Mughlai, Kebab",1000,Rs.,0,1,0,0,3,3.7,9ACD32,Good,753
1005,18261712,Domino's Pizza,1,New Delhi,"Plot 27, Ratan Park, Near Metro Pillar 431, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05544702,28.68249188,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.4,CDD614,Average,631
1006,304896,Del 41,1,New Delhi,"Near Indian Overseas Bank, Opposite Hanuman Mandir, Najafgarh Road, Main Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06731182,28.68126946,"North Indian, Chinese",500,Rs.,0,0,0,0,2,3.4,CDD614,Average,147
1007,5290,Banke Bihari,1,New Delhi,"124/2, Najafgarh Road, Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06736077,28.68246454,"North Indian, South Indian, Chinese",400,Rs.,0,0,0,0,1,3.1,CDD614,Average,133
1008,18614381,Malik Chole Bhature,1,New Delhi,"C 461, Main Nangloi Chowk, Nangloi Jat, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06724275,28.68239659,Street Food,100,Rs.,0,0,0,0,1,3.5,9ACD32,Good,84
1009,18261715,Wah Ji Wah,1,New Delhi,"Opposite Metro Pillar 375, Nangloi Chowk, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06826199,28.68226629,"North Indian, Chinese",400,Rs.,0,0,0,0,1,3.3,CDD614,Average,81
1010,305700,Sanjhi Rasoi,1,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06520393,28.67893779,North Indian,200,Rs.,0,0,0,0,1,3.2,CDD614,Average,17
1011,18757135,Sardar Ji Chawla Chicken,1,New Delhi,"Nangloi Najafgarh Main Road, near water tank, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05659639,28.66987214,North Indian,500,Rs.,0,0,0,0,2,3.4,CDD614,Average,36
1012,18840305,Mr. Bite,1,New Delhi,"G-91, Nihal Vihar, 25 Foot Road, Main Market, Near Old Police Station, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.069679,28.668795,"Chinese, South Indian",200,Rs.,0,0,0,0,1,3.2,CDD614,Average,5
1013,304888,Dosa & Pizza Corner,1,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06906799,28.68322546,"South Indian, Pizza, Chinese, Fast Food",150,Rs.,0,0,0,0,1,3.1,CDD614,Average,44
1014,18261712,Domino's Pizza,1,New Delhi,"Plot 27, Ratan Park, Near Metro Pillar 431, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05544702,28.68249188,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.4,CDD614,Average,631
1015,304896,Del 41,1,New Delhi,"Near Indian Overseas Bank, Opposite Hanuman Mandir, Najafgarh Road, Main Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06731182,28.68126946,"North Indian, Chinese",500,Rs.,0,0,0,0,2,3.4,CDD614,Average,147
1016,5290,Banke Bihari,1,New Delhi,"124/2, Najafgarh Road, Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06736077,28.68246454,"North Indian, South Indian, Chinese",400,Rs.,0,0,0,0,1,3.1,CDD614,Average,133
1017,18614381,Malik Chole Bhature,1,New Delhi,"C 461, Main Nangloi Chowk, Nangloi Jat, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06724275,28.68239659,Street Food,100,Rs.,0,0,0,0,1,3.5,9ACD32,Good,84
1018,18261715,Wah Ji Wah,1,New Delhi,"Opposite Metro Pillar 375, Nangloi Chowk, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06826199,28.68226629,"North Indian, Chinese",400,Rs.,0,0,0,0,1,3.3,CDD614,Average,81
1019,305700,Sanjhi Rasoi,1,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06520393,28.67893779,North Indian,200,Rs.,0,0,0,0,1,3.2,CDD614,Average,17
1020,18757135,Sardar Ji Chawla Chicken,1,New Delhi,"Nangloi Najafgarh Main Road, near water tank, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05659639,28.66987214,North Indian,500,Rs.,0,0,0,0,2,3.4,CDD614,Average,36
1021,18840305,Mr. Bite,1,New Delhi,"G-91, Nihal Vihar, 25 Foot Road, Main Market, Near Old Police Station, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.069679,28.668795,"Chinese, South Indian",200,Rs.,0,0,0,0,1,3.2,CDD614,Average,5
1022,304888,Dosa & Pizza Corner,1,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06906799,28.68322546,"South Indian, Pizza, Chinese, Fast Food",150,Rs.,0,0,0,0,1,3.1,CDD614,Average,44
1023,1806,Berco's,1,New Delhi,"GA-06, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11357724,28.72415464,"Chinese, Thai, Momos",1100,Rs.,0,1,0,0,3,4.1,5BA829,Very Good,1193
1024,18247003,Burger King,1,New Delhi,"Unit 21-24, Ground Floor, D Mall, Twin District Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11391754,28.71644696,"Burger, Fast Food",500,Rs.,0,1,1,0,2,3.8,9ACD32,Good,890
1025,9253,BTW,1,New Delhi,"1, Garg Trade Center, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11427998,28.73454943,"South Indian, Street Food, Mithai",400,Rs.,0,1,0,0,1,3.9,9ACD32,Good,790
1026,309629,Kebab Xpress,1,New Delhi,"118, 1st Floor, Unity Metro Mall, Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11741481,28.71389172,"North Indian, Biryani, Mughlai, Kebab, Rolls, Desserts, Beverages",650,Rs.,0,1,0,0,2,4,5BA829,Very Good,903
1027,218,Domino's Pizza,1,New Delhi,"10/11, Garg Mall, Community Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11317,28.73595,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,3.9,9ACD32,Good,831
1028,9338,Haldiram's,1,New Delhi,"Ground Floor, D-Mall, Sector 10, Near Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11417537,28.71608823,"North Indian, Mithai, South Indian, Fast Food, Street Food, Chinese, Desserts",350,Rs.,0,0,0,0,1,3.9,9ACD32,Good,812
1029,18391127,The Beer Cafe,1,New Delhi,"Unity Mall, Next to Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11742017,28.7138826,"North Indian, Italian",1550,Rs.,0,1,0,0,3,4,5BA829,Very Good,741
1030,18539459,New Punjabi Dhaba,1,New Delhi,"B 5/396, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1144798,28.7322654,North Indian,300,Rs.,0,1,0,0,1,3,CDD614,Average,694
1031,838,PIND BALLUCHI,1,New Delhi,"Shop 9-11, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.11379651,28.72396558,"North Indian, Mughlai, Kebab",1000,Rs.,0,1,0,0,3,3.7,9ACD32,Good,753
1032,301507,Ever Bake,1,New Delhi,"BN-2, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16243435,28.7064056,"Bakery, Chinese, Fast Food",350,Rs.,0,0,0,0,1,4.2,5BA829,Very Good,912
1033,18222576,SFC,1,New Delhi,"Shop No-20, Anshul Plaza Market Shalimar Bagh, New Delhi Opposite Gufa Mandir ",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16134135,28.70557691,Fast Food,250,Rs.,0,1,0,0,1,4.1,5BA829,Very Good,228
1034,301015,Slic Chic,1,New Delhi,"""2, BS Market, Shalimar Bagh, New Delhi",,,,,,,,,,,,,,,,
1035,"""",Shalimar Bagh,,77.15729892,28.70587833,"Chinese, Fast Food, Momos",450,Rs.,0,1,0,0,1,4,5BA829,Very Good,367,,,,
1036,2051,Chitrakut,1,New Delhi,"AD Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1682261,28.7070339,"North Indian, Chinese",600,Rs.,0,1,0,0,2,3.7,9ACD32,Good,437
1037,18673553,Moongphali,1,New Delhi,"A-10, BQ Market , Shalimar Bagh , Delhi 110088, North Delhi, New Delhi, Delhi NCR",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15549178,28.70718841,"Burger, Desserts, Fast Food, Sandwich",600,Rs.,0,1,0,0,2,4.3,5BA829,Very Good,155
1038,311358,Domino's Pizza,1,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1629,28.7064,"Pizza, Fast Food",600,Rs.,0,0,0,0,2,4,5BA829,Very Good,326
1039,1291,All Heavens,1,New Delhi,"B-97, Ring Road, Block B, Wazirpur Industrial Area, Wazirpur",Wazirpur,"Wazirpur, New Delhi",77.16978528,28.70376778,"North Indian, Mughlai, Chinese",1200,Rs.,0,1,0,0,3,3.7,9ACD32,Good,315
1040,18869578,Kinara,1,New Delhi,"1st Floor, Above Bikanerwala Everbake Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"North Indian, Chinese",800,Rs.,0,0,0,0,2,4.5,3F7E00,Excellent,70
1041,6562,Mitthu Tikki Wala,1,New Delhi,"SE 42, Near BW Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15586629,28.70596273,"Fast Food, North Indian",300,Rs.,0,1,0,0,1,3.9,9ACD32,Good,155
1042,18204820,Themis Barbecue House,1,New Delhi,"Shop 251, 2nd Floor, Above Stanmax Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.14904577,28.69330375,"North Indian, Chinese, Momos",1400,Rs.,0,0,0,0,3,4.3,5BA829,Muito Bom,2093
1043,6360,Gulab,1,New Delhi,"5, Main Road, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.13738251,28.6999559,"North Indian, South Indian, Street Food, Mithai",500,Rs.,0,1,0,0,2,4,5BA829,Very Good,1324
1044,2965,Billu's Hut,1,New Delhi,"G-28, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1488788,28.69369226,"Fast Food, Chinese",350,Rs.,0,1,0,0,1,4.2,5BA829,Very Good,2359
1045,18760337,Sankalp,1,New Delhi,"House 4, Vaishali Enclave, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.13717632,28.70003001,South Indian,750,Rs.,0,1,0,0,2,4.2,5BA829,Very Good,907
1046,312223,Burger King,1,New Delhi,"1st Floor, Plot C-1, 2 & 3, PP Towers, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.15148993,28.69354286,"Burger, Fast Food",500,Rs.,0,1,0,0,2,3.9,9ACD32,Good,1241
1047,18423864,Uncle's Sip & Bite,1,New Delhi,"Shop 5, A 75, Opposite CRPF School, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.1336632,28.7103082,Cafe,300,Rs.,0,0,0,0,1,4.3,5BA829,Very Good,1236
1048,3372,BTW,1,New Delhi,"G-46, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.14987624,28.69388755,Street Food,200,Rs.,0,1,0,0,1,3.9,9ACD32,Good,919
1049,301763,JVR - Jai Vaishno Rasoi,1,New Delhi,"B-6, DDA Market, Sector 14, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.13257801,28.71176633,"North Indian, Chinese",350,Rs.,0,1,0,0,1,4,5BA829,Very Good,1053
1050,9561,Barbeque Nation,1,New Delhi,"101 & 102, 1st Floor, Agarwal Corporate Heights, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",0,0,"North Indian, Chinese, BBQ",1600,Rs.,0,0,0,0,3,4.2,5BA829,Very Good,1464
1051,18204820,Themis Barbecue House,1,New Delhi,"Shop 251, 2nd Floor, Above Stanmax Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.14904577,28.69330375,"North Indian, Chinese, Momos",1400,Rs.,0,0,0,0,3,4.3,5BA829,Very Good,2093
1052,2965,Billu's Hut,1,New Delhi,"G-28, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1488788,28.69369226,"Fast Food, Chinese",350,Rs.,0,1,0,0,1,4.2,5BA829,Very Good,2359
1053,312223,Burger King,1,New Delhi,"1st Floor, Plot C-1, 2 & 3, PP Towers, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.15148993,28.69354286,"Burger, Fast Food",500,Rs.,0,1,0,0,2,3.9,9ACD32,Good,1241
1054,3372,BTW,1,New Delhi,"G-46, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.14987624,28.69388755,Street Food,200,Rs.,0,1,0,0,1,3.9,9ACD32,Good,919
